,Longitude,Latitude,number of cities,total population,min distance,max distance,name of the nearest city,"coordinates of the nearest city (lat,lng)",distance list,population list,cities name,cities locations,total   population
0,-121.75370434396667,38.09104551600086,1.0,322796.0,42.0496,42.0496,Antioch,"(37.9787, -121.796)",[42.0496],[322796],['Antioch'],"[(37.9787, -121.796)]",
1,-121.32225320345118,38.38435723225037,1.0,175510.0,8.4315,8.4315,Elk Grove,"(38.4161, -121.3842)",[8.4315],[175510],['Elk Grove'],"[(38.4161, -121.3842)]",
2,-124.06196794572456,40.22244398741397,1.0,121498.0,355.8478,355.8478,Redding,"(40.5698, -122.365)",[355.8478],[121498],['Redding'],"[(40.5698, -122.365)]",
3,-115.90754138998176,34.766846065173084,1.0,361831.0,335.9567,335.9567,Indio,"(33.7346, -116.2346)",[335.9567],[361831],['Indio'],"[(33.7346, -116.2346)]",
4,-120.1141900100078,35.56856475625507,1.0,142230.0,162.431,162.431,Santa Maria,"(34.9333, -120.4431)",[162.431],[142230],['Santa Maria'],"[(34.9333, -120.4431)]",
5,-115.3682274643374,33.00697576767602,1.0,110434.0,42.832,42.832,El Centro,"(32.7865, -115.5595)",[42.832],[110434],['El Centro'],"[(32.7865, -115.5595)]",
6,-117.46076549583752,34.57130492100674,1.0,389060.0,14.241,14.241,Victorville,"(34.5277, -117.3536)",[14.241],[389060],['Victorville'],"[(34.5277, -117.3536)]",
7,-116.44685531562612,33.065638110925924,1.0,151443.0,86.8743,86.8743,Escondido,"(33.1348, -117.0723)",[86.8743],[151443],['Escondido'],"[(33.1348, -117.0723)]",
8,-121.25753553237384,38.65811483408325,2.0,233208.0,7.4281999999999995,17.6561,Citrus Heights,"(38.6948, -121.288)","[7.4281999999999995, 17.6561]","[87521, 145687]","['Citrus Heights', 'Roseville']","[(38.6948, -121.288), (38.7703, -121.3196)]",
9,-117.89221663635304,33.90646503084118,1.0,142964.0,5.6966,5.6966,Fullerton,"(33.8841, -117.9279)",[5.6966],[142964],['Fullerton'],"[(33.8841, -117.9279)]",
10,-115.691815819724,33.55449097134177,1.0,361831.0,91.74310000000001,91.74310000000001,Indio,"(33.7346, -116.2346)",[91.74310000000001],[361831],['Indio'],"[(33.7346, -116.2346)]",
11,-115.56238047756938,34.47353434892357,1.0,361831.0,221.824,221.824,Indio,"(33.7346, -116.2346)",[221.824],[361831],['Indio'],"[(33.7346, -116.2346)]",
12,-114.74262331058992,32.77232639467641,1.0,110434.0,82.9284,82.9284,El Centro,"(32.7865, -115.5595)",[82.9284],[110434],['El Centro'],"[(32.7865, -115.5595)]",
13,-115.77810604782712,33.065638110925924,1.0,110434.0,50.1054,50.1054,El Centro,"(32.7865, -115.5595)",[50.1054],[110434],['El Centro'],"[(32.7865, -115.5595)]",
14,-117.5686282809664,34.08245206059089,1.0,173946.0,7.0882,7.0882,Rancho Cucamonga,"(34.1247, -117.5667)",[7.0882],[173946],['Rancho Cucamonga'],"[(34.1247, -117.5667)]",
15,-119.96318211082738,35.06015778142259,1.0,142230.0,62.7656,62.7656,Santa Maria,"(34.9333, -120.4431)",[62.7656],[142230],['Santa Maria'],"[(34.9333, -120.4431)]",
16,-118.15108732066231,34.923278980506154,1.0,381732.0,28.6516,28.6516,Lancaster,"(34.6935, -118.1753)",[28.6516],[381732],['Lancaster'],"[(34.6935, -118.1753)]",
17,-120.26519790918825,35.37302361208874,1.0,142230.0,119.766,119.766,Santa Maria,"(34.9333, -120.4431)",[119.766],[142230],['Santa Maria'],"[(34.9333, -120.4431)]",
18,-115.79967860485289,34.88417075167288,1.0,361831.0,253.53289999999998,253.53289999999998,Indio,"(33.7346, -116.2346)",[253.53289999999998],[361831],['Indio'],"[(33.7346, -116.2346)]",
19,-122.03414758530174,37.954166715084426,1.0,640270.0,6.5833,6.5833,Concord,"(37.9722, -122.0016)",[6.5833],[640270],['Concord'],"[(37.9722, -122.0016)]",
20,-118.12951476363654,33.98468148850772,1.0,114293.0,6.927899999999999,6.927899999999999,Downey,"(33.9379, -118.1311)",[6.927899999999999],[114293],['Downey'],"[(33.9379, -118.1311)]",
21,-117.18032225450246,33.10474633975919,2.0,209171.0,6.7053,13.7105,San Marcos,"(33.135, -117.1743)","[6.7053, 13.7105]","[94313, 114858]","['San Marcos', 'Carlsbad']","[(33.135, -117.1743), (33.1246, -117.2834)]",
22,-121.62426900181202,39.18607592333237,1.0,129536.0,9.04,9.04,Yuba City,"(39.1357, -121.6383)",[9.04],[129536],['Yuba City'],"[(39.1357, -121.6383)]",
23,-115.56238047756938,33.20251691184236,1.0,110434.0,54.4976,54.4976,El Centro,"(32.7865, -115.5595)",[54.4976],[110434],['El Centro'],"[(32.7865, -115.5595)]",
24,-121.55955133073468,39.38161706749871,1.0,129536.0,37.328199999999995,37.328199999999995,Yuba City,"(39.1357, -121.6383)",[37.328199999999995],[129536],['Yuba City'],"[(39.1357, -121.6383)]",
25,-121.3869708745285,37.93461260066779,1.0,406822.0,15.068299999999999,15.068299999999999,Stockton,"(37.9765, -121.3109)",[15.068299999999999],[406822],['Stockton'],"[(37.9765, -121.3109)]",
26,-115.49766280649204,33.14385456859246,1.0,110434.0,46.2834,46.2834,El Centro,"(32.7865, -115.5595)",[46.2834],[110434],['El Centro'],"[(32.7865, -115.5595)]",
27,-115.023066551925,33.92601914525782,1.0,361831.0,172.5768,172.5768,Indio,"(33.7346, -116.2346)",[172.5768],[361831],['Indio'],"[(33.7346, -116.2346)]",
28,-122.68132429607498,40.41798513158031,1.0,121498.0,41.84,41.84,Redding,"(40.5698, -122.365)",[41.84],[121498],['Redding'],"[(40.5698, -122.365)]",
29,-116.4684278726519,34.356209662423765,1.0,361831.0,105.5774,105.5774,Indio,"(33.7346, -116.2346)",[105.5774],[361831],['Indio'],"[(33.7346, -116.2346)]",
30,-122.29301826961104,37.83684202858462,1.0,119607.0,6.4064,6.4064,Berkeley,"(37.8722, -122.276)",[6.4064],[119607],['Berkeley'],"[(37.8722, -122.276)]",
31,-122.1420103704306,37.46531385466857,2.0,166314.0,10.174700000000001,11.006,Mountain View,"(37.4001, -122.0796)","[10.174700000000001, 11.006]","[82409, 83905]","['Mountain View', 'Redwood City']","[(37.4001, -122.0796), (37.5025, -122.2253)]",
32,-116.27427485941992,36.09652584550419,1.0,361831.0,489.7073,489.7073,Indio,"(33.7346, -116.2346)",[489.7073],[361831],['Indio'],"[(33.7346, -116.2346)]",
33,-115.15250189407963,33.14385456859246,1.0,110434.0,83.6438,83.6438,El Centro,"(32.7865, -115.5595)",[83.6438],[110434],['El Centro'],"[(32.7865, -115.5595)]",
34,-120.93394717698725,38.50168191875017,1.0,175510.0,50.093900000000005,50.093900000000005,Elk Grove,"(38.4161, -121.3842)",[50.093900000000005],[175510],['Elk Grove'],"[(38.4161, -121.3842)]",
35,-122.07729269935328,39.2642923809989,1.0,129536.0,51.139300000000006,51.139300000000006,Yuba City,"(39.1357, -121.6383)",[51.139300000000006],[129536],['Yuba City'],"[(39.1357, -121.6383)]",
36,-121.21439041832232,37.954166715084426,1.0,406822.0,13.9028,13.9028,Stockton,"(37.9765, -121.3109)",[13.9028],[406822],['Stockton'],"[(37.9765, -121.3109)]",
37,-116.92145157019316,32.81143462350968,1.0,106043.0,4.7911,4.7911,El Cajon,"(32.8017, -116.9604)",[4.7911],[106043],['El Cajon'],"[(32.8017, -116.9604)]",
38,-116.554718100755,34.414872005673665,2.0,488347.0,85.5755,87.4701,Hesperia,"(34.3975, -117.3147)","[85.5755, 87.4701]","[99287, 389060]","['Hesperia', 'Victorville']","[(34.3975, -117.3147), (34.5277, -117.3536)]",
39,-115.08778422300232,34.043343831757625,1.0,361831.0,136.52960000000002,136.52960000000002,Indio,"(33.7346, -116.2346)",[136.52960000000002],[361831],['Indio'],"[(33.7346, -116.2346)]",
40,-117.35290271070866,33.78914034434138,1.0,2022285.0,19.319200000000002,19.319200000000002,Riverside,"(33.9381, -117.3949)",[19.319200000000002],[2022285],['Riverside'],"[(33.9381, -117.3949)]",
41,-115.32508235028584,32.92875931000948,1.0,110434.0,48.869099999999996,48.869099999999996,El Centro,"(32.7865, -115.5595)",[48.869099999999996],[110434],['El Centro'],"[(32.7865, -115.5595)]",
42,-120.24362535216244,36.07697173108756,2.0,178231.0,73.9632,116.2732,Hanford,"(36.3274, -119.6549)","[73.9632, 116.2732]","[95459, 82772]","['Hanford', 'Madera']","[(36.3274, -119.6549), (36.963, -120.0778)]",
43,-115.5408079205436,34.55175080659011,1.0,361831.0,208.5652,208.5652,Indio,"(33.7346, -116.2346)",[208.5652],[361831],['Indio'],"[(33.7346, -116.2346)]",
44,-122.37930849771412,40.0660110720809,1.0,121498.0,71.9873,71.9873,Redding,"(40.5698, -122.365)",[71.9873],[121498],['Redding'],"[(40.5698, -122.365)]",
45,-122.24987315555948,39.59671232608168,1.0,112132.0,56.4778,56.4778,Chico,"(39.7578, -121.8161)",[56.4778],[112132],['Chico'],"[(39.7578, -121.8161)]",
46,-118.0000794214819,33.98468148850772,2.0,197328.0,5.9518,15.813600000000001,Whittier,"(33.9678, -118.0188)","[5.9518, 15.813600000000001]","[87184, 110144]","['Whittier', 'El Monte']","[(33.9678, -118.0188), (34.0739, -118.0291)]",
47,-122.1420103704306,38.07149140158423,1.0,181882.0,13.948799999999999,13.948799999999999,Vallejo,"(38.1125, -122.2342)",[13.948799999999999],[181882],['Vallejo'],"[(38.1125, -122.2342)]",
48,-120.84765694888414,36.87869042216956,1.0,103359.0,75.9701,75.9701,Turlock,"(37.5053, -120.8588)",[75.9701],[103359],['Turlock'],"[(37.5053, -120.8588)]",
49,-115.95068650403331,32.967867538842754,1.0,110434.0,42.0866,42.0866,El Centro,"(32.7865, -115.5595)",[42.0866],[110434],['El Centro'],"[(32.7865, -115.5595)]",
50,-118.755118917384,35.177482467922395,1.0,590845.0,46.071,46.071,Bakersfield,"(35.3529, -119.0359)",[46.071],[590845],['Bakersfield'],"[(35.3529, -119.0359)]",
51,-116.51157298670346,33.86735680200792,1.0,361831.0,31.7592,31.7592,Indio,"(33.7346, -116.2346)",[31.7592],[361831],['Indio'],"[(33.7346, -116.2346)]",
52,-115.04463910895078,34.923278980506154,1.0,361831.0,314.62190000000004,314.62190000000004,Indio,"(33.7346, -116.2346)",[314.62190000000004],[361831],['Indio'],"[(33.7346, -116.2346)]",
53,-120.22205279513668,37.191556252835696,1.0,157617.0,30.9146,30.9146,Merced,"(37.3057, -120.4779)",[30.9146],[157617],['Merced'],"[(37.3057, -120.4779)]",
54,-122.8323321952554,39.01008889358266,1.0,314196.0,94.25189999999999,94.25189999999999,Santa Rosa,"(38.4458, -122.7067)",[94.25189999999999],[314196],['Santa Rosa'],"[(38.4458, -122.7067)]",
55,-115.56238047756938,32.94831342442612,1.0,110434.0,22.9969,22.9969,El Centro,"(32.7865, -115.5595)",[22.9969],[110434],['El Centro'],"[(32.7865, -115.5595)]",
56,-119.98475466785315,35.236144811172295,1.0,142230.0,155.5876,155.5876,Santa Maria,"(34.9333, -120.4431)",[155.5876],[142230],['Santa Maria'],"[(34.9333, -120.4431)]",
57,-117.8274989652757,34.981941323756054,1.0,381732.0,61.9009,61.9009,Lancaster,"(34.6935, -118.1753)",[61.9009],[381732],['Lancaster'],"[(34.6935, -118.1753)]",
58,-115.32508235028584,34.199776747090695,1.0,361831.0,150.5373,150.5373,Indio,"(33.7346, -116.2346)",[150.5373],[361831],['Indio'],"[(33.7346, -116.2346)]",
59,-120.91237461996144,37.3088809393355,1.0,103359.0,27.7533,27.7533,Turlock,"(37.5053, -120.8588)",[27.7533],[103359],['Turlock'],"[(37.5053, -120.8588)]",
60,-120.86922950590991,36.85913630775292,1.0,103359.0,87.881,87.881,Turlock,"(37.5053, -120.8588)",[87.881],[103359],['Turlock'],"[(37.5053, -120.8588)]",
61,-120.71822160672949,37.05467745191926,1.0,157617.0,47.7124,47.7124,Merced,"(37.3057, -120.4779)",[47.7124],[157617],['Merced'],"[(37.3057, -120.4779)]",
62,-120.73979416375526,37.954166715084426,1.0,103359.0,64.1777,64.1777,Turlock,"(37.5053, -120.8588)",[64.1777],[103359],['Turlock'],"[(37.5053, -120.8588)]",
63,-114.82891353869304,34.102006175007524,1.0,361831.0,161.4652,161.4652,Indio,"(33.7346, -116.2346)",[161.4652],[361831],['Indio'],"[(33.7346, -116.2346)]",
64,-115.73496093377555,35.76410590042141,1.0,361831.0,418.31359999999995,418.31359999999995,Indio,"(33.7346, -116.2346)",[418.31359999999995],[361831],['Indio'],"[(33.7346, -116.2346)]",
65,-117.05088691234782,36.683149278003214,1.0,389060.0,295.5608,295.5608,Victorville,"(34.5277, -117.3536)",[295.5608],[389060],['Victorville'],"[(34.5277, -117.3536)]",
66,-118.30209521984274,34.043343831757625,1.0,108206.0,13.140600000000001,13.140600000000001,Inglewood,"(33.9566, -118.3444)",[13.140600000000001],[108206],['Inglewood'],"[(33.9566, -118.3444)]",
67,-121.36539831750272,37.83684202858462,2.0,506586.0,24.3507,28.034299999999998,Stockton,"(37.9765, -121.3109)","[24.3507, 28.034299999999998]","[406822, 99764]","['Stockton', 'Manteca']","[(37.9765, -121.3109), (37.7927, -121.2264)]",
68,-116.85673389911584,32.92875931000948,1.0,106043.0,23.375400000000003,23.375400000000003,El Cajon,"(32.8017, -116.9604)",[23.375400000000003],[106043],['El Cajon'],"[(32.8017, -116.9604)]",
69,-121.36539831750272,38.07149140158423,1.0,406822.0,12.8844,12.8844,Stockton,"(37.9765, -121.3109)",[12.8844],[406822],['Stockton'],"[(37.9765, -121.3109)]",
70,-117.78435385122415,35.86187647250458,1.0,381732.0,154.0602,154.0602,Lancaster,"(34.6935, -118.1753)",[154.0602],[381732],['Lancaster'],"[(34.6935, -118.1753)]",
71,-116.554718100755,35.82276824367132,1.0,389060.0,407.28209999999996,407.28209999999996,Victorville,"(34.5277, -117.3536)",[407.28209999999996],[389060],['Victorville'],"[(34.5277, -117.3536)]",
72,-116.53314554372923,34.55175080659011,1.0,389060.0,87.571,87.571,Victorville,"(34.5277, -117.3536)",[87.571],[389060],['Victorville'],"[(34.5277, -117.3536)]",
73,-122.37930849771412,40.88728387757952,1.0,121498.0,41.9129,41.9129,Redding,"(40.5698, -122.365)",[41.9129],[121498],['Redding'],"[(40.5698, -122.365)]",
74,-121.75370434396667,38.16926197366739,1.0,322796.0,37.498400000000004,37.498400000000004,Antioch,"(37.9787, -121.796)",[37.498400000000004],[322796],['Antioch'],"[(37.9787, -121.796)]",
75,-116.96459668424473,33.75003211550811,1.0,191170.0,4.8917,4.8917,Hemet,"(33.7341, -116.9969)",[4.8917],[191170],['Hemet'],"[(33.7341, -116.9969)]",
76,-117.52548316691484,35.70544355717151,1.0,389060.0,151.3281,151.3281,Victorville,"(34.5277, -117.3536)",[151.3281],[389060],['Victorville'],"[(34.5277, -117.3536)]",
77,-114.63476052546106,32.81143462350968,1.0,110434.0,103.4049,103.4049,El Centro,"(32.7865, -115.5595)",[103.4049],[110434],['El Centro'],"[(32.7865, -115.5595)]",
78,-117.30975759665712,34.80595429400635,1.0,389060.0,42.9394,42.9394,Victorville,"(34.5277, -117.3536)",[42.9394],[389060],['Victorville'],"[(34.5277, -117.3536)]",
79,-116.1232669602395,33.75003211550811,1.0,361831.0,14.776,14.776,Indio,"(33.7346, -116.2346)",[14.776],[361831],['Indio'],"[(33.7346, -116.2346)]",
80,-114.5053251833064,32.94831342442612,1.0,110434.0,155.1559,155.1559,El Centro,"(32.7865, -115.5595)",[155.1559],[110434],['El Centro'],"[(32.7865, -115.5595)]",
81,-121.10652763319344,38.227924316917296,1.0,406822.0,43.79,43.79,Stockton,"(37.9765, -121.3109)",[43.79],[406822],['Stockton'],"[(37.9765, -121.3109)]",
82,-118.19423243471388,34.78640017958971,1.0,381732.0,15.280299999999999,15.280299999999999,Lancaster,"(34.6935, -118.1753)",[15.280299999999999],[381732],['Lancaster'],"[(34.6935, -118.1753)]",
83,-120.89080206293568,38.05193728716759,1.0,406822.0,62.061,62.061,Stockton,"(37.9765, -121.3109)",[62.061],[406822],['Stockton'],"[(37.9765, -121.3109)]",
84,-117.7412087371726,35.92053881575448,1.0,381732.0,160.57479999999998,160.57479999999998,Lancaster,"(34.6935, -118.1753)",[160.57479999999998],[381732],['Lancaster'],"[(34.6935, -118.1753)]",
85,-115.60552559162092,32.73321816584314,1.0,110434.0,10.172600000000001,10.172600000000001,El Centro,"(32.7865, -115.5595)",[10.172600000000001],[110434],['El Centro'],"[(32.7865, -115.5595)]",
86,-121.9694299142244,39.69448289816485,1.0,112132.0,27.9165,27.9165,Chico,"(39.7578, -121.8161)",[27.9165],[112132],['Chico'],"[(39.7578, -121.8161)]",
87,-122.42245361176568,41.86498959841123,1.0,121498.0,174.6326,174.6326,Redding,"(40.5698, -122.365)",[174.6326],[121498],['Redding'],"[(40.5698, -122.365)]",
88,-121.6458415588378,38.38435723225037,1.0,175510.0,66.2922,66.2922,Elk Grove,"(38.4161, -121.3842)",[66.2922],[175510],['Elk Grove'],"[(38.4161, -121.3842)]",
89,-121.75370434396667,39.24473826658227,1.0,129536.0,25.0733,25.0733,Yuba City,"(39.1357, -121.6383)",[25.0733],[129536],['Yuba City'],"[(39.1357, -121.6383)]",
90,-116.10169440321374,33.24162514067563,1.0,361831.0,74.3241,74.3241,Indio,"(33.7346, -116.2346)",[74.3241],[361831],['Indio'],"[(33.7346, -116.2346)]",
91,-122.76761452417809,38.63856071966661,1.0,314196.0,41.646,41.646,Santa Rosa,"(38.4458, -122.7067)",[41.646],[314196],['Santa Rosa'],"[(38.4458, -122.7067)]",
92,-114.2680270560229,34.297547319173866,1.0,361831.0,240.7625,240.7625,Indio,"(33.7346, -116.2346)",[240.7625],[361831],['Indio'],"[(33.7346, -116.2346)]",
93,-115.4545176924405,34.21933086150733,1.0,361831.0,152.69279999999998,152.69279999999998,Indio,"(33.7346, -116.2346)",[152.69279999999998],[361831],['Indio'],"[(33.7346, -116.2346)]",
94,-114.89363120977036,33.534936856925135,1.0,110434.0,191.1329,191.1329,El Centro,"(32.7865, -115.5595)",[191.1329],[110434],['El Centro'],"[(32.7865, -115.5595)]",
95,-115.56238047756938,33.30028748392553,1.0,110434.0,63.095800000000004,63.095800000000004,El Centro,"(32.7865, -115.5595)",[63.095800000000004],[110434],['El Centro'],"[(32.7865, -115.5595)]",
96,-116.31741997347147,33.18296279742572,1.0,361831.0,113.2379,113.2379,Indio,"(33.7346, -116.2346)",[113.2379],[361831],['Indio'],"[(33.7346, -116.2346)]",
97,-122.487171282843,39.57715821166504,1.0,112132.0,88.82310000000001,88.82310000000001,Chico,"(39.7578, -121.8161)",[88.82310000000001],[112132],['Chico'],"[(39.7578, -121.8161)]",
98,-115.79967860485289,32.655001708176606,1.0,110434.0,38.607099999999996,38.607099999999996,El Centro,"(32.7865, -115.5595)",[38.607099999999996],[110434],['El Centro'],"[(32.7865, -115.5595)]",
99,-118.30209521984274,33.86735680200792,1.0,147156.0,7.2287,7.2287,Torrance,"(33.8346, -118.3416)",[7.2287],[147156],['Torrance'],"[(33.8346, -118.3416)]",
100,-117.71963618014682,35.62722709950498,1.0,381732.0,135.36229999999998,135.36229999999998,Lancaster,"(34.6935, -118.1753)",[135.36229999999998],[381732],['Lancaster'],"[(34.6935, -118.1753)]",
101,-121.9694299142244,37.54353031233511,1.0,231502.0,2.9148,2.9148,Fremont,"(37.5265, -121.9843)",[2.9148],[231502],['Fremont'],"[(37.5265, -121.9843)]",
102,-120.69664904970372,35.82276824367132,1.0,142230.0,123.8002,123.8002,Santa Maria,"(34.9333, -120.4431)",[123.8002],[142230],['Santa Maria'],"[(34.9333, -120.4431)]",
103,-116.14483951726528,34.27799320475723,1.0,361831.0,114.78139999999999,114.78139999999999,Indio,"(33.7346, -116.2346)",[114.78139999999999],[361831],['Indio'],"[(33.7346, -116.2346)]",
104,-120.56721370754909,36.66359516358658,1.0,157617.0,85.1003,85.1003,Merced,"(37.3057, -120.4779)",[85.1003],[157617],['Merced'],"[(37.3057, -120.4779)]",
105,-122.2283005985337,37.79773379975135,1.0,437548.0,2.5122,2.5122,Oakland,"(37.7904, -122.2166)",[2.5122],[437548],['Oakland'],"[(37.7904, -122.2166)]",
106,-121.27910808939964,36.29206698967053,1.0,199290.0,61.746300000000005,61.746300000000005,Salinas,"(36.6883, -121.6317)",[61.746300000000005],[199290],['Salinas'],"[(36.6883, -121.6317)]",
107,-119.89846443975006,36.60493282033668,1.0,719558.0,31.353,31.353,Fresno,"(36.783, -119.7939)",[31.353],[719558],['Fresno'],"[(36.783, -119.7939)]",
108,-117.18032225450246,33.534936856925135,1.0,509526.0,6.9815,6.9815,Murrieta,"(33.5719, -117.1909)",[6.9815],[509526],['Murrieta'],"[(33.5719, -117.1909)]",
109,-118.17265987768808,34.86461663725625,1.0,381732.0,20.8612,20.8612,Lancaster,"(34.6935, -118.1753)",[20.8612],[381732],['Lancaster'],"[(34.6935, -118.1753)]",
110,-120.69664904970372,37.77817968533472,1.0,103359.0,44.8834,44.8834,Turlock,"(37.5053, -120.8588)",[44.8834],[103359],['Turlock'],"[(37.5053, -120.8588)]",
111,-117.18032225450246,34.57130492100674,1.0,389060.0,22.057299999999998,22.057299999999998,Victorville,"(34.5277, -117.3536)",[22.057299999999998],[389060],['Victorville'],"[(34.5277, -117.3536)]",
112,-121.71055922991512,37.87595025741789,1.0,322796.0,18.4866,18.4866,Antioch,"(37.9787, -121.796)",[18.4866],[322796],['Antioch'],"[(37.9787, -121.796)]",
113,-117.6549185090695,35.82276824367132,1.0,389060.0,184.2785,184.2785,Victorville,"(34.5277, -117.3536)",[184.2785],[389060],['Victorville'],"[(34.5277, -117.3536)]",
114,-114.8504860957188,32.967867538842754,1.0,110434.0,97.9281,97.9281,El Centro,"(32.7865, -115.5595)",[97.9281],[110434],['El Centro'],"[(32.7865, -115.5595)]",
115,-122.1635829274564,40.00734872883099,1.0,112132.0,48.1095,48.1095,Chico,"(39.7578, -121.8161)",[48.1095],[112132],['Chico'],"[(39.7578, -121.8161)]",
116,-120.30834302323976,38.012829058334326,1.0,157617.0,104.4996,104.4996,Merced,"(37.3057, -120.4779)",[104.4996],[157617],['Merced'],"[(37.3057, -120.4779)]",
117,-116.96459668424473,32.83098873792631,1.0,106043.0,3.893,3.893,El Cajon,"(32.8017, -116.9604)",[3.893],[106043],['El Cajon'],"[(32.8017, -116.9604)]",
118,-117.8274989652757,33.80869445875801,1.0,139195.0,1.4024,1.4024,Orange,"(33.8038, -117.8218)",[1.4024],[139195],['Orange'],"[(33.8038, -117.8218)]",
119,-122.59503406797188,40.49620158924685,1.0,121498.0,30.590799999999998,30.590799999999998,Redding,"(40.5698, -122.365)",[30.590799999999998],[121498],['Redding'],"[(40.5698, -122.365)]",
120,-116.87830645614162,34.88417075167288,1.0,389060.0,71.1353,71.1353,Victorville,"(34.5277, -117.3536)",[71.1353],[389060],['Victorville'],"[(34.5277, -117.3536)]",
121,-121.45168854560582,39.30340060983217,1.0,129536.0,27.6689,27.6689,Yuba City,"(39.1357, -121.6383)",[27.6689],[129536],['Yuba City'],"[(39.1357, -121.6383)]",
122,-115.97225906105908,35.86187647250458,1.0,361831.0,452.89009999999996,452.89009999999996,Indio,"(33.7346, -116.2346)",[452.89009999999996],[361831],['Indio'],"[(33.7346, -116.2346)]",
123,-117.63334595204373,34.61041314984001,1.0,389060.0,35.1505,35.1505,Victorville,"(34.5277, -117.3536)",[35.1505],[389060],['Victorville'],"[(34.5277, -117.3536)]",
124,-119.92003699677583,36.3898375617537,2.0,815017.0,39.4595,57.375699999999995,Hanford,"(36.3274, -119.6549)","[39.4595, 57.375699999999995]","[95459, 719558]","['Hanford', 'Fresno']","[(36.3274, -119.6549), (36.783, -119.7939)]",
125,-114.54847029735797,34.39531789125704,1.0,361831.0,253.3631,253.3631,Indio,"(33.7346, -116.2346)",[253.3631],[361831],['Indio'],"[(33.7346, -116.2346)]",
126,-116.4684278726519,35.31436126883883,1.0,389060.0,144.02339999999998,144.02339999999998,Victorville,"(34.5277, -117.3536)",[144.02339999999998],[389060],['Victorville'],"[(34.5277, -117.3536)]",
127,-116.554718100755,34.47353434892357,2.0,488347.0,93.3185,95.213,Hesperia,"(34.3975, -117.3147)","[93.3185, 95.213]","[99287, 389060]","['Hesperia', 'Victorville']","[(34.3975, -117.3147), (34.5277, -117.3536)]",
128,-118.10794220661076,34.84506252283962,1.0,381732.0,32.5256,32.5256,Lancaster,"(34.6935, -118.1753)",[32.5256],[381732],['Lancaster'],"[(34.6935, -118.1753)]",
129,-116.08012184618796,33.14385456859246,1.0,361831.0,102.9115,102.9115,Indio,"(33.7346, -116.2346)",[102.9115],[361831],['Indio'],"[(33.7346, -116.2346)]",
130,-120.02789978190472,36.057417616670925,2.0,178231.0,51.1706,127.43339999999999,Hanford,"(36.3274, -119.6549)","[51.1706, 127.43339999999999]","[95459, 82772]","['Hanford', 'Madera']","[(36.3274, -119.6549), (36.963, -120.0778)]",
131,-117.11560458342514,32.57678525051007,1.0,274818.0,15.1053,15.1053,Chula Vista,"(32.6281, -117.0144)",[15.1053],[274818],['Chula Vista'],"[(32.6281, -117.0144)]",
132,-120.13576256703358,36.95690687983609,2.0,802330.0,5.4867,41.2869,Madera,"(36.963, -120.0778)","[5.4867, 41.2869]","[82772, 719558]","['Madera', 'Fresno']","[(36.963, -120.0778), (36.783, -119.7939)]",
133,-120.32991558026556,36.99601510866936,2.0,240389.0,28.4241,47.2056,Madera,"(36.963, -120.0778)","[28.4241, 47.2056]","[82772, 157617]","['Madera', 'Merced']","[(36.963, -120.0778), (37.3057, -120.4779)]",
134,-120.99866484806456,36.937352765419455,1.0,114461.0,103.1605,103.1605,Gilroy,"(37.0046, -121.5854)",[103.1605],[114461],['Gilroy'],"[(37.0046, -121.5854)]",
135,-117.63334595204373,33.65226154342494,2.0,674056.0,5.474,6.3244,Lake Forest,"(33.6605, -117.6714)","[5.474, 6.3244]","[85516, 588540]","['Lake Forest', 'Mission Viejo']","[(33.6605, -117.6714), (33.6096, -117.6551)]",
136,-117.87064407932723,35.25569892558893,1.0,381732.0,93.79360000000001,93.79360000000001,Lancaster,"(34.6935, -118.1753)",[93.79360000000001],[381732],['Lancaster'],"[(34.6935, -118.1753)]",
137,-120.71822160672949,38.2865866601672,1.0,175510.0,81.3758,81.3758,Elk Grove,"(38.4161, -121.3842)",[81.3758],[175510],['Elk Grove'],"[(38.4161, -121.3842)]",
138,-120.65350393565215,37.54353031233511,1.0,103359.0,23.4396,23.4396,Turlock,"(37.5053, -120.8588)",[23.4396],[103359],['Turlock'],"[(37.5053, -120.8588)]",
139,-121.10652763319344,38.07149140158423,1.0,406822.0,28.322,28.322,Stockton,"(37.9765, -121.3109)",[28.322],[406822],['Stockton'],"[(37.9765, -121.3109)]",
140,-120.43777836539442,35.88143058692122,1.0,142230.0,151.1394,151.1394,Santa Maria,"(34.9333, -120.4431)",[151.1394],[142230],['Santa Maria'],"[(34.9333, -120.4431)]",
141,-121.75370434396667,38.87321009266622,1.0,129536.0,41.2485,41.2485,Yuba City,"(39.1357, -121.6383)",[41.2485],[129536],['Yuba City'],"[(39.1357, -121.6383)]",
142,-117.2450399255798,34.72773783633981,1.0,389060.0,31.3794,31.3794,Victorville,"(34.5277, -117.3536)",[31.3794],[389060],['Victorville'],"[(34.5277, -117.3536)]",
143,-115.49766280649204,34.12156028942416,1.0,361831.0,150.8704,150.8704,Indio,"(33.7346, -116.2346)",[150.8704],[361831],['Indio'],"[(33.7346, -116.2346)]",
144,-117.78435385122415,35.76410590042141,1.0,381732.0,140.047,140.047,Lancaster,"(34.6935, -118.1753)",[140.047],[381732],['Lancaster'],"[(34.6935, -118.1753)]",
