,Longitude,Latitude,number of cities,total population,min distance,max distance,name of the nearest city,"coordinates of the nearest city (lat,lng)",distance list,population list,cities name,cities locations,total   population
14,-120.91237461996144,36.42894579058697,1.0,199290.0,116.5302,116.5302,Salinas,"(36.6883, -121.6317)",[116.5302],[199290],['Salinas'],"[(36.6883, -121.6317)]",
15,-120.41620580836864,36.683149278003214,2.0,240389.0,63.351800000000004,92.1659,Madera,"(36.963, -120.0778)","[63.351800000000004, 92.1659]","[82772, 157617]","['Madera', 'Merced']","[(36.963, -120.0778), (37.3057, -120.4779)]",
16,-120.78293927780682,36.3898375617537,1.0,199290.0,133.273,133.273,Salinas,"(36.6883, -121.6317)",[133.273],[199290],['Salinas'],"[(36.6883, -121.6317)]",
17,-122.55188895392033,40.04645695766426,1.0,121498.0,81.9858,81.9858,Redding,"(40.5698, -122.365)",[81.9858],[121498],['Redding'],"[(40.5698, -122.365)]",
18,-122.50874383986876,38.403911346667,1.0,314196.0,22.8178,22.8178,Santa Rosa,"(38.4458, -122.7067)",[22.8178],[314196],['Santa Rosa'],"[(38.4458, -122.7067)]",
19,-122.03414758530174,39.59671232608168,1.0,112132.0,34.4685,34.4685,Chico,"(39.7578, -121.8161)",[34.4685],[112132],['Chico'],"[(39.7578, -121.8161)]",
20,-115.90754138998176,34.825508408422984,1.0,361831.0,264.7993,264.7993,Indio,"(33.7346, -116.2346)",[264.7993],[361831],['Indio'],"[(33.7346, -116.2346)]",
21,-117.7412087371726,35.06015778142259,1.0,381732.0,87.3176,87.3176,Lancaster,"(34.6935, -118.1753)",[87.3176],[381732],['Lancaster'],"[(34.6935, -118.1753)]",
22,-114.78576842464147,34.62996726425664,1.0,361831.0,248.69420000000002,248.69420000000002,Indio,"(33.7346, -116.2346)",[248.69420000000002],[361831],['Indio'],"[(33.7346, -116.2346)]",
23,-120.30834302323976,36.3311752185038,2.0,178231.0,69.1198,92.7735,Hanford,"(36.3274, -119.6549)","[69.1198, 92.7735]","[95459, 82772]","['Hanford', 'Madera']","[(36.3274, -119.6549), (36.963, -120.0778)]",
24,-122.487171282843,39.06875123683256,1.0,314196.0,115.9259,115.9259,Santa Rosa,"(38.4458, -122.7067)",[115.9259],[314196],['Santa Rosa'],"[(38.4458, -122.7067)]",
25,-116.68415344290965,34.94283309492279,1.0,389060.0,87.628,87.628,Victorville,"(34.5277, -117.3536)",[87.628],[389060],['Victorville'],"[(34.5277, -117.3536)]",
26,-116.14483951726528,35.94009293017112,1.0,361831.0,464.0073,464.0073,Indio,"(33.7346, -116.2346)",[464.0073],[361831],['Indio'],"[(33.7346, -116.2346)]",
27,-118.77669147440976,35.43168595533864,1.0,590845.0,27.2778,27.2778,Bakersfield,"(35.3529, -119.0359)",[27.2778],[590845],['Bakersfield'],"[(35.3529, -119.0359)]",
28,-115.691815819724,33.378503941592065,1.0,110434.0,77.6657,77.6657,El Centro,"(32.7865, -115.5595)",[77.6657],[110434],['El Centro'],"[(32.7865, -115.5595)]",
29,-120.22205279513668,35.72499767158815,1.0,142230.0,150.6634,150.6634,Santa Maria,"(34.9333, -120.4431)",[150.6634],[142230],['Santa Maria'],"[(34.9333, -120.4431)]",
30,-117.00774179829628,33.24162514067563,1.0,151443.0,18.1457,18.1457,Escondido,"(33.1348, -117.0723)",[18.1457],[151443],['Escondido'],"[(33.1348, -117.0723)]",
31,-122.1420103704306,39.18607592333237,1.0,129536.0,51.9373,51.9373,Yuba City,"(39.1357, -121.6383)",[51.9373],[129536],['Yuba City'],"[(39.1357, -121.6383)]",
32,-118.36681289092006,33.945573259674454,1.0,108206.0,3.3981999999999997,3.3981999999999997,Inglewood,"(33.9566, -118.3444)",[3.3981999999999997],[108206],['Inglewood'],"[(33.9566, -118.3444)]",
33,-122.50874383986876,39.98779461441436,1.0,121498.0,106.52980000000001,106.52980000000001,Redding,"(40.5698, -122.365)",[106.52980000000001],[121498],['Redding'],"[(40.5698, -122.365)]",
34,-122.46559872581724,38.81454774941632,1.0,314196.0,73.1092,73.1092,Santa Rosa,"(38.4458, -122.7067)",[73.1092],[314196],['Santa Rosa'],"[(38.4458, -122.7067)]",
35,-117.80592640824992,35.803214129254684,1.0,381732.0,141.2,141.2,Lancaster,"(34.6935, -118.1753)",[141.2],[381732],['Lancaster'],"[(34.6935, -118.1753)]",
36,-114.91520376679614,32.90920519559285,1.0,110434.0,90.96889999999999,90.96889999999999,El Centro,"(32.7865, -115.5595)",[90.96889999999999],[110434],['El Centro'],"[(32.7865, -115.5595)]",
37,-120.6319313786264,37.3675432825854,1.0,157617.0,20.3571,20.3571,Merced,"(37.3057, -120.4779)",[20.3571],[157617],['Merced'],"[(37.3057, -120.4779)]",
38,-117.28818503963132,34.18022263267406,1.0,220821.0,5.1792,5.1792,San Bernardino,"(34.1416, -117.2943)",[5.1792],[220821],['San Bernardino'],"[(34.1416, -117.2943)]",
39,-120.93394717698725,36.13563407433746,1.0,199290.0,103.37230000000001,103.37230000000001,Salinas,"(36.6883, -121.6317)",[103.37230000000001],[199290],['Salinas'],"[(36.6883, -121.6317)]",
40,-114.54847029735797,33.632707429008306,1.0,361831.0,164.2535,164.2535,Indio,"(33.7346, -116.2346)",[164.2535],[361831],['Indio'],"[(33.7346, -116.2346)]",
41,-120.80451183483258,38.71677717733315,2.0,233208.0,55.3455,64.7099,Citrus Heights,"(38.6948, -121.288)","[55.3455, 64.7099]","[87521, 145687]","['Citrus Heights', 'Roseville']","[(38.6948, -121.288), (38.7703, -121.3196)]",
42,-115.97225906105908,34.21933086150733,1.0,361831.0,123.9573,123.9573,Indio,"(33.7346, -116.2346)",[123.9573],[361831],['Indio'],"[(33.7346, -116.2346)]",
43,-122.09886525637906,38.81454774941632,1.0,102256.0,65.3728,65.3728,Vacaville,"(38.3587, -121.9673)",[65.3728],[102256],['Vacaville'],"[(38.3587, -121.9673)]",
44,-120.67507649267796,37.26977271050223,1.0,157617.0,22.958,22.958,Merced,"(37.3057, -120.4779)",[22.958],[157617],['Merced'],"[(37.3057, -120.4779)]",
45,-114.63476052546106,34.00423560292435,1.0,361831.0,202.0826,202.0826,Indio,"(33.7346, -116.2346)",[202.0826],[361831],['Indio'],"[(33.7346, -116.2346)]",
46,-121.43011598858006,38.2865866601672,1.0,175510.0,18.0828,18.0828,Elk Grove,"(38.4161, -121.3842)",[18.0828],[175510],['Elk Grove'],"[(38.4161, -121.3842)]",
47,-120.80451183483258,35.19703658233903,1.0,142230.0,54.270300000000006,54.270300000000006,Santa Maria,"(34.9333, -120.4431)",[54.270300000000006],[142230],['Santa Maria'],"[(34.9333, -120.4431)]",
48,-120.17890768108512,36.213850532004,2.0,178231.0,53.9154,93.2297,Hanford,"(36.3274, -119.6549)","[53.9154, 93.2297]","[95459, 82772]","['Hanford', 'Madera']","[(36.3274, -119.6549), (36.963, -120.0778)]",
49,-117.13717714045092,35.079711895839225,1.0,389060.0,84.2207,84.2207,Victorville,"(34.5277, -117.3536)",[84.2207],[389060],['Victorville'],"[(34.5277, -117.3536)]",
50,-116.31741997347147,35.06015778142259,1.0,361831.0,310.8143,310.8143,Indio,"(33.7346, -116.2346)",[310.8143],[361831],['Indio'],"[(33.7346, -116.2346)]",
51,-120.65350393565215,35.47079418417191,1.0,142230.0,78.2735,78.2735,Santa Maria,"(34.9333, -120.4431)",[78.2735],[142230],['Santa Maria'],"[(34.9333, -120.4431)]",
52,-114.1817368279198,34.23888497592396,1.0,361831.0,231.00539999999998,231.00539999999998,Indio,"(33.7346, -116.2346)",[231.00539999999998],[361831],['Indio'],"[(33.7346, -116.2346)]",
53,-121.10652763319344,38.56034426200008,2.0,183430.0,31.2378,39.7126,Citrus Heights,"(38.6948, -121.288)","[31.2378, 39.7126]","[87521, 95909]","['Citrus Heights', 'Arden-Arcade']","[(38.6948, -121.288), (38.6017, -121.3845)]",
54,-115.4545176924405,33.26117925509226,1.0,110434.0,61.6484,61.6484,El Centro,"(32.7865, -115.5595)",[61.6484],[110434],['El Centro'],"[(32.7865, -115.5595)]",
55,-120.04947233893049,36.09652584550419,2.0,178231.0,47.2502,119.75619999999999,Hanford,"(36.3274, -119.6549)","[47.2502, 119.75619999999999]","[95459, 82772]","['Hanford', 'Madera']","[(36.3274, -119.6549), (36.963, -120.0778)]",
56,-116.3821376445488,33.3393957127588,1.0,361831.0,105.73089999999999,105.73089999999999,Indio,"(33.7346, -116.2346)",[105.73089999999999],[361831],['Indio'],"[(33.7346, -116.2346)]",
57,-122.18515548448217,39.51849586841514,1.0,112132.0,63.6952,63.6952,Chico,"(39.7578, -121.8161)",[63.6952],[112132],['Chico'],"[(39.7578, -121.8161)]",
58,-117.8274989652757,35.84232235808795,1.0,381732.0,146.683,146.683,Lancaster,"(34.6935, -118.1753)",[146.683],[381732],['Lancaster'],"[(34.6935, -118.1753)]",
59,-118.64725613225514,34.08245206059089,2.0,12214072.0,24.7725,43.131800000000005,Santa Monica,"(34.0235, -118.481)","[24.7725, 43.131800000000005]","[92828, 12121244]","['Santa Monica', 'Los Angeles']","[(34.0235, -118.481), (34.1141, -118.4068)]",
60,-114.78576842464147,34.86461663725625,1.0,361831.0,286.7414,286.7414,Indio,"(33.7346, -116.2346)",[286.7414],[361831],['Indio'],"[(33.7346, -116.2346)]",
61,-115.43294513541473,33.59359920017504,1.0,110434.0,222.144,222.144,El Centro,"(32.7865, -115.5595)",[222.144],[110434],['El Centro'],"[(32.7865, -115.5595)]",
62,-117.6549185090695,34.06289794617425,1.0,175223.0,6.934399999999999,6.934399999999999,Ontario,"(34.0393, -117.6064)",[6.934399999999999],[175223],['Ontario'],"[(34.0393, -117.6064)]",
63,-121.14967274724498,38.36480311783374,1.0,175510.0,34.234300000000005,34.234300000000005,Elk Grove,"(38.4161, -121.3842)",[34.234300000000005],[175510],['Elk Grove'],"[(38.4161, -121.3842)]",
64,-115.86439627593022,32.967867538842754,1.0,110434.0,42.1359,42.1359,El Centro,"(32.7865, -115.5595)",[42.1359],[110434],['El Centro'],"[(32.7865, -115.5595)]",
65,-122.81075963822964,38.97098066474939,1.0,314196.0,92.5264,92.5264,Santa Rosa,"(38.4458, -122.7067)",[92.5264],[314196],['Santa Rosa'],"[(38.4458, -122.7067)]",
66,-121.6458415588378,38.59945249083334,1.0,1924167.0,29.280900000000003,29.280900000000003,Sacramento,"(38.5677, -121.4685)",[29.280900000000003],[1924167],['Sacramento'],"[(38.5677, -121.4685)]",
67,-120.9770922910388,37.93461260066779,1.0,382994.0,35.8672,35.8672,Modesto,"(37.6375, -121.0028)",[35.8672],[382994],['Modesto'],"[(37.6375, -121.0028)]",
68,-114.72105075356416,34.981941323756054,1.0,361831.0,285.7996,285.7996,Indio,"(33.7346, -116.2346)",[285.7996],[361831],['Indio'],"[(33.7346, -116.2346)]",
69,-114.37588984115176,34.18022263267406,1.0,361831.0,211.08720000000002,211.08720000000002,Indio,"(33.7346, -116.2346)",[211.08720000000002],[361831],['Indio'],"[(33.7346, -116.2346)]",
70,-115.32508235028584,33.163408683009095,1.0,110434.0,75.26010000000001,75.26010000000001,El Centro,"(32.7865, -115.5595)",[75.26010000000001],[110434],['El Centro'],"[(32.7865, -115.5595)]",
71,-116.8998790131674,34.96238720933942,1.0,389060.0,71.2346,71.2346,Victorville,"(34.5277, -117.3536)",[71.2346],[389060],['Victorville'],"[(34.5277, -117.3536)]",
72,-115.38980002136316,33.71092388667484,1.0,361831.0,81.6279,81.6279,Indio,"(33.7346, -116.2346)",[81.6279],[361831],['Indio'],"[(33.7346, -116.2346)]",
73,-116.2095571883426,35.94009293017112,1.0,361831.0,480.1626,480.1626,Indio,"(33.7346, -116.2346)",[480.1626],[361831],['Indio'],"[(33.7346, -116.2346)]",
74,-116.85673389911584,33.04608399650929,1.0,151443.0,28.9956,28.9956,Escondido,"(33.1348, -117.0723)",[28.9956],[151443],['Escondido'],"[(33.1348, -117.0723)]",
75,-120.99866484806456,36.937352765419455,1.0,114461.0,103.1605,103.1605,Gilroy,"(37.0046, -121.5854)",[103.1605],[114461],['Gilroy'],"[(37.0046, -121.5854)]",
76,-117.9137891933788,35.00149543817269,1.0,381732.0,72.0025,72.0025,Lancaster,"(34.6935, -118.1753)",[72.0025],[381732],['Lancaster'],"[(34.6935, -118.1753)]",
77,-118.15108732066231,34.72773783633981,1.0,381732.0,6.6704,6.6704,Lancaster,"(34.6935, -118.1753)",[6.6704],[381732],['Lancaster'],"[(34.6935, -118.1753)]",
78,-117.35290271070866,36.19429641758736,1.0,389060.0,219.2306,219.2306,Victorville,"(34.5277, -117.3536)",[219.2306],[389060],['Victorville'],"[(34.5277, -117.3536)]",
79,-116.7272985569612,35.998755273421025,1.0,389060.0,380.7307,380.7307,Victorville,"(34.5277, -117.3536)",[380.7307],[389060],['Victorville'],"[(34.5277, -117.3536)]",
80,-121.55955133073468,38.67766894849988,1.0,1924167.0,20.3228,20.3228,Sacramento,"(38.5677, -121.4685)",[20.3228],[1924167],['Sacramento'],"[(38.5677, -121.4685)]",
81,-114.78576842464147,34.27799320475723,1.0,361831.0,203.3113,203.3113,Indio,"(33.7346, -116.2346)",[203.3113],[361831],['Indio'],"[(33.7346, -116.2346)]",
82,-116.23112974536838,35.58811887067171,1.0,361831.0,500.2113,500.2113,Indio,"(33.7346, -116.2346)",[500.2113],[361831],['Indio'],"[(33.7346, -116.2346)]",
83,-121.83999457206976,36.937352765419455,1.0,165933.0,25.005200000000002,25.005200000000002,Santa Cruz,"(36.9789, -122.0346)",[25.005200000000002],[165933],['Santa Cruz'],"[(36.9789, -122.0346)]",
84,-121.06338251914188,36.46805401942024,1.0,199290.0,102.18130000000001,102.18130000000001,Salinas,"(36.6883, -121.6317)",[102.18130000000001],[199290],['Salinas'],"[(36.6883, -121.6317)]",
85,-115.60552559162092,34.47353434892357,1.0,361831.0,202.306,202.306,Indio,"(33.7346, -116.2346)",[202.306],[361831],['Indio'],"[(33.7346, -116.2346)]",
86,-121.86156712909552,37.21111036725233,1.0,1729879.0,15.4064,15.4064,San Jose,"(37.3012, -121.848)",[15.4064],[1729879],['San Jose'],"[(37.3012, -121.848)]",
87,-117.9137891933788,34.825508408422984,1.0,381732.0,39.5747,39.5747,Lancaster,"(34.6935, -118.1753)",[39.5747],[381732],['Lancaster'],"[(34.6935, -118.1753)]",
88,-114.89363120977036,33.78914034434138,1.0,361831.0,196.4771,196.4771,Indio,"(33.7346, -116.2346)",[196.4771],[361831],['Indio'],"[(33.7346, -116.2346)]",
89,-120.1141900100078,36.46805401942024,2.0,178231.0,59.8979,66.781,Madera,"(36.963, -120.0778)","[59.8979, 66.781]","[82772, 95459]","['Madera', 'Hanford']","[(36.963, -120.0778), (36.3274, -119.6549)]",
90,-120.17890768108512,35.959647044587754,2.0,178231.0,69.0402,120.00089999999999,Hanford,"(36.3274, -119.6549)","[69.0402, 120.00089999999999]","[95459, 82772]","['Hanford', 'Madera']","[(36.3274, -119.6549), (36.963, -120.0778)]",
91,-117.20189481152823,33.24162514067563,2.0,273112.0,9.3472,14.9116,Vista,"(33.1896, -117.2386)","[9.3472, 14.9116]","[98651, 174461]","['Vista', 'Oceanside']","[(33.1896, -117.2386), (33.2247, -117.3083)]",
92,-114.80734098166728,34.57130492100674,1.0,361831.0,245.3221,245.3221,Indio,"(33.7346, -116.2346)",[245.3221],[361831],['Indio'],"[(33.7346, -116.2346)]",
93,-115.3682274643374,34.90372486608952,1.0,361831.0,272.3679,272.3679,Indio,"(33.7346, -116.2346)",[272.3679],[361831],['Indio'],"[(33.7346, -116.2346)]",
94,-121.92628480017288,39.0296430079993,1.0,129536.0,44.4002,44.4002,Yuba City,"(39.1357, -121.6383)",[44.4002],[129536],['Yuba City'],"[(39.1357, -121.6383)]",
95,-115.00149399489923,34.49308846334021,1.0,361831.0,182.9929,182.9929,Indio,"(33.7346, -116.2346)",[182.9929],[361831],['Indio'],"[(33.7346, -116.2346)]",
96,-122.81075963822964,38.990534779166026,1.0,314196.0,94.49080000000001,94.49080000000001,Santa Rosa,"(38.4458, -122.7067)",[94.49080000000001],[314196],['Santa Rosa'],"[(38.4458, -122.7067)]",
97,-117.6549185090695,35.138374239089124,1.0,389060.0,79.0737,79.0737,Victorville,"(34.5277, -117.3536)",[79.0737],[389060],['Victorville'],"[(34.5277, -117.3536)]",
98,-115.6270981486467,35.76410590042141,1.0,361831.0,413.02709999999996,413.02709999999996,Indio,"(33.7346, -116.2346)",[413.02709999999996],[361831],['Indio'],"[(33.7346, -116.2346)]",
99,-120.24362535216244,35.62722709950498,1.0,142230.0,156.14970000000002,156.14970000000002,Santa Maria,"(34.9333, -120.4431)",[156.14970000000002],[142230],['Santa Maria'],"[(34.9333, -120.4431)]",
100,-121.0418099621161,37.26977271050223,1.0,382994.0,46.2505,46.2505,Modesto,"(37.6375, -121.0028)",[46.2505],[382994],['Modesto'],"[(37.6375, -121.0028)]",
101,-122.1420103704306,38.403911346667,1.0,102256.0,19.0055,19.0055,Vacaville,"(38.3587, -121.9673)",[19.0055],[102256],['Vacaville'],"[(38.3587, -121.9673)]",
102,-117.28818503963132,33.92601914525782,1.0,208371.0,11.6969,11.6969,Moreno Valley,"(33.9244, -117.2045)",[11.6969],[208371],['Moreno Valley'],"[(33.9244, -117.2045)]",
103,-122.35773594068836,38.2865866601672,2.0,268012.0,9.7622,28.0658,Napa,"(38.2975, -122.301)","[9.7622, 28.0658]","[86130, 181882]","['Napa', 'Vallejo']","[(38.2975, -122.301), (38.1125, -122.2342)]",
104,-122.29301826961104,39.67492878374821,1.0,112132.0,53.463699999999996,53.463699999999996,Chico,"(39.7578, -121.8161)",[53.463699999999996],[112132],['Chico'],"[(39.7578, -121.8161)]",
105,-117.87064407932723,35.62722709950498,1.0,381732.0,118.5955,118.5955,Lancaster,"(34.6935, -118.1753)",[118.5955],[381732],['Lancaster'],"[(34.6935, -118.1753)]",
106,-120.5456411505233,38.07149140158423,1.0,157617.0,113.3457,113.3457,Merced,"(37.3057, -120.4779)",[113.3457],[157617],['Merced'],"[(37.3057, -120.4779)]",
107,-123.350073563874,41.74766491191142,1.0,121498.0,279.9833,279.9833,Redding,"(40.5698, -122.365)",[279.9833],[121498],['Redding'],"[(40.5698, -122.365)]",
108,-120.82608439185836,38.67766894849988,2.0,233208.0,51.3685,60.7329,Citrus Heights,"(38.6948, -121.288)","[51.3685, 60.7329]","[87521, 145687]","['Citrus Heights', 'Roseville']","[(38.6948, -121.288), (38.7703, -121.3196)]",
109,-120.1141900100078,35.72499767158815,2.0,237689.0,120.2354,163.2121,Hanford,"(36.3274, -119.6549)","[120.2354, 163.2121]","[95459, 142230]","['Hanford', 'Santa Maria']","[(36.3274, -119.6549), (34.9333, -120.4431)]",
110,-118.34524033389428,33.945573259674454,1.0,108206.0,1.646,1.646,Inglewood,"(33.9566, -118.3444)",[1.646],[108206],['Inglewood'],"[(33.9566, -118.3444)]",
111,-120.2004802381109,37.817287914167984,1.0,157617.0,100.8297,100.8297,Merced,"(37.3057, -120.4779)",[100.8297],[157617],['Merced'],"[(37.3057, -120.4779)]",
112,-119.92003699677583,35.92053881575448,2.0,815017.0,62.171800000000005,104.4056,Hanford,"(36.3274, -119.6549)","[62.171800000000005, 104.4056]","[95459, 719558]","['Hanford', 'Fresno']","[(36.3274, -119.6549), (36.783, -119.7939)]",
113,-120.65350393565215,37.56308442675174,1.0,103359.0,25.4603,25.4603,Turlock,"(37.5053, -120.8588)",[25.4603],[103359],['Turlock'],"[(37.5053, -120.8588)]",
114,-116.70572599993542,33.00697576767602,1.0,106043.0,93.1985,93.1985,El Cajon,"(32.8017, -116.9604)",[93.1985],[106043],['El Cajon'],"[(32.8017, -116.9604)]",
115,-124.10511305977607,40.47664747483021,1.0,121498.0,285.5815,285.5815,Redding,"(40.5698, -122.365)",[285.5815],[121498],['Redding'],"[(40.5698, -122.365)]",
116,-114.65633308248684,34.23888497592396,1.0,361831.0,198.6685,198.6685,Indio,"(33.7346, -116.2346)",[198.6685],[361831],['Indio'],"[(33.7346, -116.2346)]",
117,-116.59786321480657,35.138374239089124,1.0,389060.0,119.2297,119.2297,Victorville,"(34.5277, -117.3536)",[119.2297],[389060],['Victorville'],"[(34.5277, -117.3536)]",
118,-122.37930849771412,39.772699355831385,1.0,112132.0,61.8127,61.8127,Chico,"(39.7578, -121.8161)",[61.8127],[112132],['Chico'],"[(39.7578, -121.8161)]",
119,-116.4684278726519,34.86461663725625,1.0,389060.0,112.85910000000001,112.85910000000001,Victorville,"(34.5277, -117.3536)",[112.85910000000001],[389060],['Victorville'],"[(34.5277, -117.3536)]",
120,-116.10169440321374,34.72773783633981,1.0,361831.0,315.967,315.967,Indio,"(33.7346, -116.2346)",[315.967],[361831],['Indio'],"[(33.7346, -116.2346)]",
121,-122.24987315555948,39.831361699081285,1.0,112132.0,53.6487,53.6487,Chico,"(39.7578, -121.8161)",[53.6487],[112132],['Chico'],"[(39.7578, -121.8161)]",
122,-121.08495507616766,35.88143058692122,1.0,199290.0,121.40469999999999,121.40469999999999,Salinas,"(36.6883, -121.6317)",[121.40469999999999],[199290],['Salinas'],"[(36.6883, -121.6317)]",
123,-115.84282371890444,33.86735680200792,1.0,361831.0,73.1025,73.1025,Indio,"(33.7346, -116.2346)",[73.1025],[361831],['Indio'],"[(33.7346, -116.2346)]",
124,-122.55188895392033,41.68900256866152,1.0,121498.0,153.47910000000002,153.47910000000002,Redding,"(40.5698, -122.365)",[153.47910000000002],[121498],['Redding'],"[(40.5698, -122.365)]",
125,-114.9367763238219,35.09926601025586,1.0,361831.0,357.8598,357.8598,Indio,"(33.7346, -116.2346)",[357.8598],[361831],['Indio'],"[(33.7346, -116.2346)]",
126,-117.69806362312106,36.66359516358658,1.0,249804.0,443.8148,443.8148,Visalia,"(36.3276, -119.3269)",[443.8148],[249804],['Visalia'],"[(36.3276, -119.3269)]",
127,-122.53031639689456,41.513015538911816,1.0,121498.0,131.81279999999998,131.81279999999998,Redding,"(40.5698, -122.365)",[131.81279999999998],[121498],['Redding'],"[(40.5698, -122.365)]",
128,-117.07245946937358,35.76410590042141,1.0,389060.0,190.9215,190.9215,Victorville,"(34.5277, -117.3536)",[190.9215],[389060],['Victorville'],"[(34.5277, -117.3536)]",
129,-121.55955133073468,39.67492878374821,1.0,112132.0,34.358599999999996,34.358599999999996,Chico,"(39.7578, -121.8161)",[34.358599999999996],[112132],['Chico'],"[(39.7578, -121.8161)]",
130,-122.07729269935328,39.69448289816485,1.0,112132.0,31.653299999999998,31.653299999999998,Chico,"(39.7578, -121.8161)",[31.653299999999998],[112132],['Chico'],"[(39.7578, -121.8161)]",
131,-120.9770922910388,35.82276824367132,1.0,142230.0,141.94420000000002,141.94420000000002,Santa Maria,"(34.9333, -120.4431)",[141.94420000000002],[142230],['Santa Maria'],"[(34.9333, -120.4431)]",
132,-120.24362535216244,37.64130088441828,1.0,157617.0,76.15939999999999,76.15939999999999,Merced,"(37.3057, -120.4779)",[76.15939999999999],[157617],['Merced'],"[(37.3057, -120.4779)]",
133,-117.28818503963132,34.39531789125704,2.0,488347.0,5.762,21.8122,Hesperia,"(34.3975, -117.3147)","[5.762, 21.8122]","[99287, 389060]","['Hesperia', 'Victorville']","[(34.3975, -117.3147), (34.5277, -117.3536)]",
134,-117.41762038178598,33.437166284841965,1.0,174461.0,38.2293,38.2293,Oceanside,"(33.2247, -117.3083)",[38.2293],[174461],['Oceanside'],"[(33.2247, -117.3083)]",
135,-122.18515548448217,40.45709336041358,1.0,121498.0,30.2454,30.2454,Redding,"(40.5698, -122.365)",[30.2454],[121498],['Redding'],"[(40.5698, -122.365)]",
136,-121.99100247125018,39.28384649541554,1.0,129536.0,45.87,45.87,Yuba City,"(39.1357, -121.6383)",[45.87],[129536],['Yuba City'],"[(39.1357, -121.6383)]",
137,-121.92628480017288,40.39843101716368,1.0,121498.0,58.093,58.093,Redding,"(40.5698, -122.365)",[58.093],[121498],['Redding'],"[(40.5698, -122.365)]",
138,-114.6994781965384,32.77232639467641,1.0,110434.0,90.0054,90.0054,El Centro,"(32.7865, -115.5595)",[90.0054],[110434],['El Centro'],"[(32.7865, -115.5595)]",
139,-120.09261745298204,36.80047396450302,2.0,802330.0,22.8361,36.8651,Madera,"(36.963, -120.0778)","[22.8361, 36.8651]","[82772, 719558]","['Madera', 'Fresno']","[(36.963, -120.0778), (36.783, -119.7939)]",
140,-115.21721956515698,33.55449097134177,1.0,110434.0,206.4147,206.4147,El Centro,"(32.7865, -115.5595)",[206.4147],[110434],['El Centro'],"[(32.7865, -115.5595)]",
141,-121.25753553237384,38.65811483408325,2.0,233208.0,7.4281999999999995,17.6561,Citrus Heights,"(38.6948, -121.288)","[7.4281999999999995, 17.6561]","[87521, 145687]","['Citrus Heights', 'Roseville']","[(38.6948, -121.288), (38.7703, -121.3196)]",
142,-119.9416095538016,36.85913630775292,1.0,719558.0,24.614900000000002,24.614900000000002,Fresno,"(36.783, -119.7939)",[24.614900000000002],[719558],['Fresno'],"[(36.783, -119.7939)]",
